query,title,price,currency,condition,seller,url,marketplace,win_min,win_max
EliteDesk 800 G5 Mini,HP EliteDesk 800 G5 Desktop Mini Core i5 9500T 4-32GB RAM 120-2000GB SSD,181.50,EUR,Gebraucht,nexchance_it,https://www.ebay.de/itm/178168671666?_skw=EliteDesk+800+G5+Mini&hash=item297bae2db2:g:4U4AAeSwZl5qX27n,EBAY_DE,160.60000000000002,341.18999999999994
EliteDesk 800 G5 Mini,HP Elitedesk 800 G5 DM i5-9500 8GB 256GB NVME Desktop Mini-PC,209.00,EUR,Gebraucht,www.pcline24,https://www.ebay.de/itm/307053478848?_skw=EliteDesk+800+G5+Mini&hash=item477dd043c0:g:U2oAAeSw371qUJLB,EBAY_DE,160.60000000000002,341.18999999999994
EliteDesk 800 G5 Mini,"HP Elitedesk 800 G5 DM i5-9500T 6x 3,7GHz 8GB 256GB Mini PC VGA",209.00,EUR,Gebraucht,www.pcline24,https://www.ebay.de/itm/306833193546?_skw=EliteDesk+800+G5+Mini&hash=item4770aefa4a:g:8yIAAeSwsTFpvVvJ,EBAY_DE,160.60000000000002,341.18999999999994
EliteDesk 800 G5 Mini,HP Elitedesk 800 G5 DM Desktop Mini i5-9500T 8GB 256GB NVME 3x DP,215.00,EUR,Gebraucht,www.pcline24,https://www.ebay.de/itm/298143907720?_skw=EliteDesk+800+G5+Mini&hash=item456ac2ff88:g:DbkAAeSwLf5pvVoS,EBAY_DE,160.60000000000002,341.18999999999994
EliteDesk 800 G5 Mini,HP Elitedesk 800 G5 DM i5-9500T Mini-PC 8GB 256GB NVME VGA (WLAN-Antennen fehlen,215.00,EUR,Gebraucht,www.pcline24,https://www.ebay.de/itm/306838167583?_skw=EliteDesk+800+G5+Mini&hash=item4770fae01f:g:DkcAAeSwHGxpwO01,EBAY_DE,160.60000000000002,341.18999999999994
EliteDesk 800 G5 Mini,HP Elitedesk 800 G5 DM Mini-PC i5-9500T 8GB 256GB  3x DP (WLAN-Antennen fehlen),215.00,EUR,Gebraucht,www.pcline24,https://www.ebay.de/itm/298152170040?_skw=EliteDesk+800+G5+Mini&hash=item456b411238:g:hA0AAeSw9H9pwO8T,EBAY_DE,160.60000000000002,341.18999999999994
EliteDesk 800 G5 Mini,Mini-PC HP EliteDesk 800 G5 Mini i5-8500T 8GB/256GB SSD Win11Pro Klasse A,216.71,EUR,Gebraucht,shoplet.pl,https://www.ebay.de/itm/198452872087?_skw=EliteDesk+800+G5+Mini&hash=item2e34b68397:g:3eoAAeSwC1pqPPsY,EBAY_DE,160.60000000000002,341.18999999999994
EliteDesk 800 G5 Mini,HP EliteDesk 800 G5 Mini i5-9400T 16GB DDR4 256GB M.2 SSD Win 11 Pro USB-C,219.00,EUR,Gebraucht,jks-it,https://www.ebay.de/itm/318773600633?_skw=EliteDesk+800+G5+Mini&hash=item4a38632179:g:b-oAAeSwTclqjHyS,EBAY_DE,160.60000000000002,341.18999999999994
EliteDesk 800 G5 Mini,HP EliteDesk 800 G5 Mini PC 256GB NVMe SSD  Intel Core i5-9500T 8GB RAM,209.99,EUR,Gebraucht,berlin-shop,https://www.ebay.de/itm/146940173958?_skw=EliteDesk+800+G5+Mini&hash=item2236511e86:g:QwoAAeSwG8dpCfUh,EBAY_DE,160.60000000000002,341.18999999999994
EliteDesk 800 G5 Mini,HP EliteDesk 800 G5 Mini – i5-9500/8GB/256GB SSD,220.00,EUR,Gebraucht,computershopfrankfurt_de,https://www.ebay.de/itm/237006027624?_skw=EliteDesk+800+G5+Mini&hash=item372ea8fb68:g:jQQAAeSwbqVqf0yz,EBAY_DE,160.60000000000002,341.18999999999994
