query,title,price,currency,condition,seller,url,marketplace,win_min,win_max
Gaming PC mit RTX 3090,4K Highend Gaming PC Intel / 32GB / NVIDIA RTX 3090 TI 24GB niveau RTX 5080 4090,1750.00,EUR,Gebraucht,m4st3r,https://www.ebay.de/itm/267743870492?_skw=Gaming+PC+RTX+3090&hash=item3e56c73e1c:g:vEIAAeSwZrlpynEJ,EBAY_DE,1590.0,3300.0
Gaming PC mit RTX 3090,gaming pc gebraucht rtx 3090,2100.00,EUR,Gebraucht,mar_924335,https://www.ebay.de/itm/394408529943?_skw=Gaming+PC+RTX+3090&hash=item5bd4949017:g:8yYAAOSwyhtjF--z,EBAY_DE,1590.0,3300.0
Gaming PC mit RTX 3090,Gaming-PC RTX 3090 24GB Ryzen 9 5950X 32GB RAM 480GB SSD,2200.00,EUR,Gebraucht,randy29.07,https://www.ebay.de/itm/178434122817?_skw=Gaming+PC+RTX+3090&hash=item298b80a441:g:BXMAAeSw2G9qiyao,EBAY_DE,1590.0,3300.0
Gaming PC mit RTX 3090,High End Gaming PC (RTX 3090),2599.00,EUR,Gebraucht,stebu8272,https://www.ebay.de/itm/295747632250?_skw=Gaming+PC+RTX+3090&hash=item44dbeebc7a:g:TFgAAOSwz29kggxX,EBAY_DE,1590.0,3300.0
Gaming PC mit RTX 3090,High End Gaming PC MIFCOM mit neuer Nvidia GeForce 3090 TI ZOTAC AMP Extrem Holo,2999.00,EUR,Gebraucht,emqelshn,https://www.ebay.de/itm/296222693572?_skw=Gaming+PC+RTX+3090&hash=item44f83f98c4:g:dWAAAOSwN4Rly2vR,EBAY_DE,1590.0,3300.0
