query,title,price,currency,condition,seller,url,marketplace,win_min,win_max
Mac Studio Ultra,Apple Mac Studio M2 Ultra 60c GPU 64GB RAM 1TB SSD AppleCare+ bis 25.4.2027 OVP,3700.00,EUR,Gebraucht,corehead,https://www.ebay.de/itm/327366682859?_skw=Mac+Studio+Ultra&hash=item4c389328eb:g:GwIAAeSwj0lqsAYz,EBAY_DE,3160.0,6708.75
Mac Studio Ultra,Apple Mac Studio 2022 M1 Ultra-Chip / 20C CPU / 48C GPU / 64GB / 1TB SSD,3806.81,EUR,Gebraucht,stefanchristou,https://www.ebay.de/itm/296590641248?_skw=Mac+Studio+Ultra&hash=item450e2e0860:g:XCMAAOSwrslmojZV,EBAY_DE,3160.0,6708.75
Mac Studio Ultra,Apple Mac Studio M1 Ultra 20C CPU 64C GPU 64GB RAM 1TB SSD mit Apple Care+ OVP,3950.00,EUR,Gebraucht,wodcleaner,https://www.ebay.de/itm/237039451061?_skw=Mac+Studio+Ultra&hash=item3730a6fbb5:g:4YwAAeSwo5FqlGMK,EBAY_DE,3160.0,6708.75
Mac Studio Ultra,Apple Mac Studio M1 Ultra 20C CPU 48 Core GPU 128GB RAM 1TB SSD 2022 A2615,4995.00,EUR,Gebraucht,ds_resell_gbr,https://www.ebay.de/itm/358849997858?_skw=Mac+Studio+Ultra&hash=item538d206c22:g:Y18AAeSwU59pbwGa,EBAY_DE,3160.0,6708.75
Mac Studio Ultra,Apple Mac Studio M3 Ultra 28C CPU 60 Core GPU 96GB RAM 2TB SSD 2025 MwSt.,6399.00,EUR,Gebraucht,mac-store24,https://www.ebay.de/itm/117407338676?_skw=Mac+Studio+Ultra&hash=item1b5605d0b4:g:sP0AAOSwtThk30T5,EBAY_DE,3160.0,6708.75
